CustomerID,name,address,DoubleLR,PlaceID,phone,email,vendorCode,fax,eccNo,vatNo,cstNo,OpeningBalance,OpeningBalType,OpeningBalDate,ClosingBalance,ClosingBalType,ClosingBalDate,gstNo,
25029,Prathamesh Sutar,"Mukkam Post Varananagar Kodoli, Vathar Road, Main Collage Road, Varana Nagar, Tal. Panhala, KolhapurGST NO: 27",NULL,929524,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL
25030,Aditya Engineering (Ambegaon),"Flat No.204, Hare Krishna Building, S.no. 24, Hissa No.3/4/2, Ambegaon Br. Pune 411046GST NO: 27EOCPP1542G1Z0",NULL,180,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25031,Sigma Technologies Pvt. Ltd.,"F-17, Five Star MIDC Kagal, Kolhapur= 416216GST NO: 27AAGCS0005C1Z1",NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25032,S.S.ENTERPRISES,E-40 SHIROLI MIDC  KOLHAPUR GST 27ABUFSO978E1ZL ,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25033,Shree Samarth Metal &amp; Engineering,"532 / 5 NERLI, NEAR GOKUL SHIRGOAN MIDC KOLHAPUR GST 27AEUPC7181E1Z9",NULL,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25034,Kiran Jamadar Miraj,"Miraj,mo No-9890779777",NULL,32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25035,Sharp Eligineerflig Assocfl,15/2 Gulave Wastr M I D C Bhosari Pune-411026 Mo No-8999240556,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25036,Makweal Ind ,,NULL,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25037,Rohit Enginering ,,NULL,237,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25038,Jagadeesh Castings Pvt. Ltd.,"Plot No. P-60, MIDC Miraj-416410GST NO:27AAFCJ3375F1ZI",NULL,32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
25039,Dyeglo Pvt.ltd.,"820/7.shri Krishanakunj,bhandarkar Institute Road.pune",NULL,310,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25040,AMRIT ENTERPRISES ,"36/8 Morwadi,pimpari PuneGst No:27abbpb6981h1zn",NULL,325,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25041,PRASSAD ENGINEERING ,D-59 GOKUL SHIRGAON 416234 GST 27AAZPJ0593J1Z0,NULL,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25042,J.J.M.T ENTERPRIZES ,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25043,J.J.M.T ENTERPRIZES ,,NULL,87,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25044,Mohite Welding And Fabricators,"524/34 ,gahininath Nagar,kagal , KolhapurGst No:27CFAPM1241N1ZF",NULL,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25045,P U Polymers,"Gat No:162 B,TOWER LINE ROAD, TRIVENI NAGAR TALAWADE,PUNEGST NO:27AAVFP3521G1ZY",NULL,78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25046,Raj Techno Metallics ,A/p Ambap Tal - Hatkanagle Kop ,NULL,610,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25047,Makweal Ind ,,NULL,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25048,Mechtrotech Project Pvt.ltd,"Gat No-679/2/1,kuruli Chakan Chikhali Alandi Rod Pune-410501 Gst No-27aahcm6852g1z7",NULL,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
25049,HETVIK ENTERPRISES PVT LTD ,2984 B WARD KAPILTIRTH ROAD 416012 GST 27AAFCH9863E1Z9,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25050,DHANASHRI  COATING ,"A-228 RAVIVAR PETH POWAI NAKA , GST 27AAUPW6792M2Z8",NULL,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25051,Samar Agencies,"Shop No.3/4, Dinshaw Apts. 742/, Bhavani Peth Pune-411042",NULL,310,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25052,Shashikant Patil,"Shiroli, Kolhapur( M ) 9373347235",NULL,929829,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25053,Rohit Enginering ,,NULL,237,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25054,S M Engineering Works ,,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25055,Balaji Engg.,,NULL,147,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25056,Versatile Industries (I) Pvt. Ltd.,"Plot No. 35, MIDC Shiroli, KolhapurGST NO. 27AAHCV2051N1Z0",NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
25057,SHIVAPUR OFFICE ,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25058,Triveni Building,"Plot No:40, Mitramandal Colony,pune Mobi:8888850368",NULL,103,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL
25059,Gallunt Engineers,"Nanded Fata,puneMobi:8888850368",NULL,103,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
25060,Jai Engineering And Repairing Works,"Gat No.505, A/P, Palshi, Tal. Khandala, Dist- Satara-412801GST NO:27AAPFJ7138K1ZQ",0,930439,,,,,,,,0,1,16:32.0,0,1,16:32.0
25061,Shriram  Veet Karakhana,"Manoj Chavan, Narhegaon, PuneMob. 9822454242",NULL,89,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
25062,Gorakh Kumbhar,"Kolhapur- Ichalkaranji Road, Sajane Vaishali Veet Yantra, IchalkaranjiMob. 8180080734",NULL,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25063,Spark - Tech Industries ,Chikali-pune,NULL,354,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25064,Kolhapur Steel Ltd,"Shiroli Midc, Kolhapur",NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25065,Sawant Steel &amp; Alloys..,Bambawade-palus,NULL,930744,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25066,S M Engineering Works ,BHOSARI-PUNE ,NULL,777,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25067,J.J.M.T ENTERPRIZES ,,NULL,695,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25068,D. P. Electric,"47/26, Taware Colony Pune-411009",NULL,310,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
25069,Jagdish Castings Private Ltd.,"Miraj Midc,sangli",NULL,32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25070,Ashwini Deshmukh,A/p Shiroli Midc,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25071,Somnath Jadhav,A\p Khed Shivapur,NULL,224,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25072,Ask Chemical India Pvt. Ltd. ,,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25073,Spark - Tech Industries ,Kudalwadi-chikhali-pune,NULL,207,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25074,Shriram Enginering,,NULL,275,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25075,Popular Steel Pvt. Ltd.,"S1325/1k/1, Shivaji Udyamnagar Kolhapur-416008GST NO:27AABCP4768J1Z0",NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25076,Vardhaman Enterprises,"D-56, Gokul Shirgaon Kolhapur-416234GST NO:27AABFV0365N1ZV",NULL,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25077,Manilal Babulal,"Plot No.77, B U Bhandari Industries Estate Sanaswadi-412208 Tal- ShirurGST NO:27ANVPR0990E1ZF",NULL,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25078,Shri Tulja Bhavani Engineers [shiroli],R.s.586 Behind Hmt Shrioli Midc,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25079,Rohit Enginering ,,NULL,237,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25080,Sai Shruti Industries Pvt Ltd.,"Plot No.120,PCNDTA,Indrayani Nagar, Bhosari,Pune.GST NO.27ABECS6708F1Z9",0,18,,,,,,,,0,1,59:40.0,0,1,59:40.0
25081,Pu Polymers,"Gat No. 162B, Tower Line Road, Triveni Nagar, Talawade, Pune-412114GST NO. 27AAXFP3521G1ZY",NULL,78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25082,Pooja Enginering Works ,"Plot Noc/65 ,midc Shiroli Kolhapur GST NO-27ETUPS7542J1ZM",NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25083,S BANJAN &amp; CO. INDIA PVT LTD  ,MIDC SHIROLI Gst No 21aahcs4317e1zh,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25084,S BANJAN &amp; CO. INDIA PVT LTD  ,Office No 1 Floor Vardhman Garden Katraj,NULL,35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25085,SACHIN MENON,MIDC SHIROLI ,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25086,S.D.ENTERPRISES,"DANGAT ESTATE, NEAR MUMBAI BANGALORE HIGHWAY, FLYOVER BRIDGE ",NULL,79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25087,Market Yard OFFICE,,NULL,310,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25088,SACHIN MENON,MIDC SHIROLI MOB NO- ,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25089,S.D.ENTERPRISES,"DANGAT ESTATE, NEAR MUMBAI BANGALORE HIGHWAY, FLYOVER BRIDGE MOB NO 9890083377",NULL,79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25090,Market Yard OFFICE,,NULL,310,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25091,Swaroop Pattern Works,"Plot No. 586/16, MIDC Shiroli, Kolhapur GST NO: 27AIQPB6317B1ZJ",NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
25092,Kadukar Enpro Enterprises Pvt Ltd,913/ 914 Flat No T-2 Narayani Enclave Sane Guruji Vasahat Kolhapur Gst No 27AAJCK1343C1ZV,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25093,HETVIK ENTERPRISES PVT LTD ,"KAPILTEERTHA MARKET ROAD,2984/B WARD A KOLHAPUR GST NO 27BETPD7932L1ZU",NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25094,Sanmati Precision Engineering Ltd,"Plot No 111,sector -a Hathkangle Gst 27aatcs7265f1zq",NULL,254,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25095,SHREE RAM INDUSTRIES,,NULL,275,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25096,SAMARAT ENGINEERING ,595/2 BEHIND KOLHAPUR AXELS MIDC SHIROLI KOLHAPUR GST 27AGUPD7265Q1ZE,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25097,MAULI ENTERPRISES,"GAT NO 175/1 HRSSD TILES , KHADI MACHINE GST 27AKMPT12310B1ZJ",NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25098,S M Engineering Works ,Bhosari-pune,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25099,SAMARAT ENGINEERING ,595/2 Behind Kolhapur Axle Midc Shiroli,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25100,SHRIHAN ENTERPRISES,GATE NO 603/3 DATTA COLONY MALWADI SHIROLI GST NO 27AXUPMO11118J1Z6,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25101,Mr. Suresh Bavane ,"At/post-narayangaon,tai-junnar,dist-pune",NULL,310,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25102,HETVIK ENTERPRISES PVT LTD ,Kapilteertha Market Road 2984/b Ward A Kolhapur 416012 Gst No 27betpd7932l1zu ,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25103,HETVIK ENTERPRISES PVT LTD ,Kapilteertha Enterprises Market Road 2984/b Ward Akolhapur 416012 Gst No 27BETPD793211ZU,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25104,Spark - Tech Industries ,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25105,Spark - Tech Industries ,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25106,Bharat Heavy Electricals Ltd,,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25107,Ishanavi Electric And Crane Componentes,"Swapnapurti, Survey No.06, Behind Thote Building, Khot Mala Road, At Post- Ashta",NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25108,Sawant Steel &amp; Alloy,Bambawade-sangli,NULL,722,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25109,&#39;,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25110,Parshwanath Ind And Equipments,Ankalkhop Plaus Dist Sangli-416316Mob No.9697991008GST NO:27CQKPM0056J1ZN,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25111,Sawant Steel &amp; Alloy,,NULL,725,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25112,Deepak Yogiom Engineers Pvt Ltd ,W99 Shiroli Midc Kolhapur Gst 27aaabcd0660p1zh,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25113,DEEPAK  YOGIOM ENGINEERS PVT LTD ,Sr No 605 Plot No 25 At Post ,NULL,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25114,Sanjay Engineering Works ,"Palus,burli Road,ram Nager GSTNO-27ADFP4533A1ZS",NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25115,Trimurti  Engineering ,,NULL,557,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25116,Ganesh Centrifuge Machines Pvt. Ltd.,"W-33, MIDC Bhosari, Pune- 411026GST NO: 27AABCG5365L1ZA",NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
25117,Sparkg,,NULL,38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25118,SANJEEV Enterpirses,"Sector No. 7, Shop No. 2, Plot No. LC-1, BG Sankul Aprt PCNDTA Bhosari, Pune- 411026GST NO: 27AZPPM8012L1ZU",NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25119,S. G. Agro Machines,"MIDC Gokul Shirgaon, KolhapurGST NO: 27",NULL,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25121,DEEPAK  YOGIOM ENGINEERS PVT LTD ,At Post Pirangut Tal Mulshi,NULL,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25122,Girish Mama,Pune,NULL,310,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25123,Nutan Chougule,"MIDC SHIROLI, KOLHAPUR",NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25124,Mahindra Defence Systems Limited,"Hissa No. 625/1/2, Kuruli, Pune- Nasik Highway, Tal. Khed, Pune- 410501GST NO: 27AAICM0849A1ZP",NULL,129,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25125,NAIK STEELS,"1802, E WARD, RAJARAMPURI SND LANE KOLHAPUR- 416008Gst No: 27AALPN0394B1ZS",NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25126,Ask Chemical India Pvt. Ltd. ,Kunnur-chikodi-,NULL,726,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25127,DEEPAK  YOGIOM ENGINEERS PVT LTD ,W-99 Shiroli Midc Kolhapur Gst 27aabcd0660p1zh,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25128,DEEPAK  YOGIOM ENGINEERS PVT LTD ,Plot No 25 At Post Pirangut Tal Mulshi Pune 27aabcd0660p1zh,NULL,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25129,S.k.traders,"P-31,gokul Shirgaon,midc,kolhapurGst No27acepk1208l2zp",NULL,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25130,DEEPAK  YOGIOM ENGINEERS PVT LTD ,W-99 SHIROLI MIDC GST-27AABCD0660P1ZH,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25131,DEEPAK  YOGIOM ENGINEERS PVT LTD ,SR NO 605 /2 PLOT NO 25 AT POST PIRANGUT GST-27AABCD0660P1ZH,NULL,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25132,S K Enterprises,"Gate No464.sasewadi Tal -bhor,dist-pune 412205",NULL,527,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25133,Quality Tools &amp; Equipments,P-36 SHIROLI MIDC GST 27AAAFQ1485F1ZB,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25134,PARAS FOUNDERS,PLOT NO 46 B SHRI LAXMI CO OP GST NO 27ACCPK9060G1ZL,NULL,155,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL
25135,ULTRAMODE ENGEENEERING,134/2/1/1 DALVI WADI DHAYRI GST 27ADBPC6175G1ZQ,NULL,924339,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
25136,&#39;,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25137,Yogiraj Enterprises ,"450,amrai All,bhor.pune -412206",NULL,310,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25138,&#39;,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25139,Makweal Ind ,,NULL,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25140,Jjmt Enterprises(kalewadi),Kalewadi-pine,NULL,260,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25141,DEEPAK  YOGIOM ENGINEERS. PVT LTD ,C/o Rajurivi Eng W-99shiroli Midc Kolhapur,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25142,DEEPAK  YOGIOM ENGINEERS PVT LTD ,Plot No 25 At Post Pirangut GST NO 27AABCD0660P1ZH,NULL,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25143,G. S. FABRICATIONS,"Wagholi- Kesanand Road, Near Nisarg Hotel, Wagholi, Pune- 412207",NULL,83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25144,S. Solar,"Mirai, SangliMob. 9370950030",NULL,32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25145,DEEPAK  YOGIOM ENGINEERS PVT LTD ,W-99 SHIROLI MIDC,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25146,Bharat Industreies(AMBAP),"GAT NO 514,AMBAP,TAL HATKANANGALE,KOLHAPUR 416112",NULL,170,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25147,INDIA TECNO,,NULL,51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25148,Rohit Enginering ,,NULL,237,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25149,Jagdeesh Casting P Ltd,Plot Nop-60 Midc  Sangli GST NO -27AAFCJ3375F1ZI,NULL,32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
25150,Jagdeesh Castings Private Ltd.,Plot No P-60 Midc Miraj  Sangli GST NO27AAFCJ3375F1ZI,NULL,32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
25151,DEEPAK  YOGIOM ENGINEERS PVT LTD ,W99 Shiroli,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25152,DEEPAK  YOGIOM ENGINEERS PVT LTD ,W-99 SHIROLI MIDC GST 27AABCD0660P1ZH,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25153,DEEPAK  YOGIOM ENGINEERS PVT LTD ,SR NO 605/2 PLOT NO 25 AT POST PIRANGUT TAL MULSHI ,NULL,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25154,.,,NULL,931354,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
25155,DEEPAK  YOGIOM ENGINEERS PVT LTD ,W-99 Shiroli Midc Gst 27aabcd0660p1zh,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25156,DEEPAK  YOGIOM ENGINEERS PVT LTD ,Sr No 605/2 Plot No 25 At Post Mulshi ,NULL,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25157,Disha Labels And Barcode Solutions,"MIDC Bhosari, PuneMob No.9890905675",NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25158,Sun Labels,"Plot No-8, MIDC Gokul Shirgaon, Kolhapur-416234Mob No-9130379511",NULL,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25159,DEEPAK  YOGIOM ENGINEERS PVT LTD ,Sr No 605/ 2 Plot No 25 Pirangut,NULL,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25160,Shaan Water Solutions-(19-17),C S NO-6629gajanan Colony Old Kupwad Road Shyadri Nagar Sangli Pin416416 Gst No-27fbtps2978j1zh,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25161,Omkar Steels.,"G-28, Five Star MIDC Kagal, Kolhapur- 416003 GST NO:- 27AAGFO1557Q1ZN",0,51,,,,,,,,0,1,42:34.1,0,1,42:34.1
25162,Jeewan Engineers,"1,motor Stand,uruli Kanchan Pune Solapur Road Haveli",NULL,310,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25163,Accurate Gauging And Instruments Pvt Ltd,"At Khalad,saswad-jejuri Road, Pune",NULL,310,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
